id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,keyword,geo_location,disease_type,outbreak_status,case_count,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
1005,Visited Nairobi hospital today. Crowded,nakuru,2025-10-14 12:31:42.202121,-0.18282167964443397,positive,"['health', 'hospital', 'outbreak']",13,79,twitter,synthetic_user_330,Nairobi,,,,,0.0,,,,,,2025-10-14,0,0.5,True,False,39,5,1,1,0,0,92,1
1006,Kisumu health center needs more supplies. Overwhelmed,kisumu,2025-10-12 12:31:42.202121,0.42327558227981177,negative,"['health', 'hospital']",38,15,twitter,synthetic_user_812,Kisumu,,,,,0.0,,,,,,2025-10-12,0,0.25,True,True,53,7,1,1,0,0,53,0
1007,Health alert in Kisumu: covid cases reported. Stay safe!,nairobi,2025-10-16 12:31:42.202121,0.6170105027903361,neutral,['hospital'],1,76,twitter,synthetic_user_930,Kisumu,,,,,0.0,,,,,,2025-10-16,0,0.5,True,False,56,9,1,1,0,0,77,0
1008,Visited Mombasa hospital today. Helpful staff,mombasa,2025-10-16 12:31:42.202121,-0.5697539847273729,positive,['hospital'],20,11,twitter,synthetic_user_419,Nairobi,,,,,0.0,,,,,,2025-10-16,0,0.5,True,False,45,6,1,1,0,0,31,0
1009,Health alert in Kisumu: malaria cases reported. Stay safe!,mombasa,2025-10-18 12:31:42.202121,-0.43546612308779653,positive,"['health', 'hospital', 'disease']",34,74,twitter,synthetic_user_462,Nakuru,,,,,0.0,,,,,,2025-10-18,1,0.75,True,True,58,9,1,1,0,0,108,1
1010,Visited Kisumu hospital today. Good service,kisumu,2025-10-14 12:31:42.202121,-0.5061449664221418,positive,"['health', 'disease']",2,35,twitter,synthetic_user_486,Kisumu,,,,,0.0,,,,,,2025-10-14,0,0.5,True,False,43,6,1,1,0,0,37,0
1011,Visited Kisumu hospital today. Long wait,nairobi,2025-10-15 12:31:42.203120,0.8847333793058605,neutral,"['health', 'disease']",13,2,twitter,synthetic_user_661,Mombasa,,,,,0.0,,,,,,2025-10-15,0,0.25,True,False,40,6,1,1,0,0,15,0
1012,Outbreak of malaria in Nairobi. Follow guidelines,nairobi,2025-10-12 12:31:42.203120,0.8154389536355942,neutral,"['disease', 'outbreak', 'health']",8,62,twitter,synthetic_user_148,Nairobi,,,,,0.0,,,,,,2025-10-12,1,0.75,True,True,49,7,1,1,0,0,70,0
1013,Outbreak of flu in Nairobi. Stay informed,nairobi,2025-10-15 12:31:42.203120,0.29128507675866455,negative,['disease'],5,52,twitter,synthetic_user_696,Nairobi,,,,,0.0,,,,,,2025-10-15,1,0.75,True,False,41,7,1,1,0,0,57,0
1014,Health workers in Nairobi are struggling. Long hours,mombasa,2025-10-19 12:31:42.203120,0.7039529683976478,neutral,"['hospital', 'disease', 'outbreak']",31,45,twitter,synthetic_user_636,Mombasa,,,,,0.0,,,,,,2025-10-19,0,0.25,True,True,52,8,1,1,0,0,76,0
1015,Nairobi health center needs more staff. Overwhelmed,mombasa,2025-10-13 12:31:42.203120,-0.13527993544450956,negative,['outbreak'],13,30,twitter,synthetic_user_589,Nakuru,,,,,0.0,,,,,,2025-10-13,0,0.5,True,False,51,7,1,1,0,0,43,0
1016,Visited Nakuru hospital today. Crowded,nakuru,2025-10-18 12:31:42.203120,-0.8832889290616819,neutral,['hospital'],39,66,twitter,synthetic_user_121,Nakuru,,,,,0.0,,,,,,2025-10-18,0,0.5,True,True,38,5,1,1,0,0,105,1
1017,Health workers in Mombasa are struggling. Limited resources,kisumu,2025-10-12 12:31:42.204118,-0.40948807007225363,positive,"['health', 'disease']",10,60,twitter,synthetic_user_736,Mombasa,,,,,0.0,,,,,,2025-10-12,0,0.5,True,True,59,8,1,1,0,0,70,0
1018,Health workers in Nakuru are overwhelmed. Limited resources,kisumu,2025-10-14 12:31:42.204118,0.1036951036208631,neutral,['health'],23,51,twitter,synthetic_user_433,Kisumu,,,,,0.0,,,,,,2025-10-14,0,0.25,True,False,59,8,1,1,0,0,74,0
1019,Kisumu health center needs more supplies. Coping,nairobi,2025-10-19 12:31:42.204118,-0.2588099750169459,positive,['disease'],41,48,twitter,synthetic_user_344,Nairobi,,,,,0.0,,,,,,2025-10-19,0,0.5,True,True,48,7,1,1,0,0,89,1
1020,Health workers in Mombasa are coping. Limited resources,mombasa,2025-10-12 12:31:42.204118,-0.6805679821198005,positive,"['health', 'hospital', 'outbreak']",7,58,twitter,synthetic_user_391,Mombasa,,,,,0.0,,,,,,2025-10-12,0,0.5,True,True,55,8,1,1,0,0,65,0
1021,Nakuru health center needs more medicines. Overwhelmed,nairobi,2025-10-18 12:31:42.204118,0.6357776303674092,negative,"['outbreak', 'disease', 'health']",14,42,twitter,synthetic_user_659,Kisumu,,,,,0.0,,,,,,2025-10-18,0,0.25,True,True,54,7,1,1,0,0,56,0
1022,Mombasa health center needs more medicines. Struggling,kisumu,2025-10-14 12:31:42.204118,-0.9332657271944838,neutral,"['health', 'hospital', 'outbreak']",14,100,twitter,synthetic_user_624,Kisumu,,,,,0.0,,,,,,2025-10-14,0,0.5,True,False,54,7,1,1,0,0,114,1
1023,Nakuru health center needs more supplies. Coping,nakuru,2025-10-12 12:31:42.204118,-0.6719356649879227,negative,"['outbreak', 'hospital', 'disease']",1,95,twitter,synthetic_user_624,Kisumu,,,,,0.0,,,,,,2025-10-12,0,0.5,True,True,48,7,1,1,0,0,96,1
1024,Health workers in Nairobi are overwhelmed. Limited resources,mombasa,2025-10-14 12:31:42.205118,0.5698002542651246,negative,['health'],23,67,twitter,synthetic_user_935,Nairobi,,,,,0.0,,,,,,2025-10-14,0,0.25,True,False,60,8,1,1,0,0,90,1
1,Health officials in Bungoma County have confirmed multiple cases of covid. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,bungoma,2025-08-21 21:44:32.847551,-0.3543476513556103,negative,"['covid', 'bungoma']",0,0,news,,,Health officials investigate Covid outbreak in Bungoma,Daily Nation,https://synthetic-news.ke/article/1755801872_0,0.923843642146065,0.0,,,,,,2025-08-21,0,0.5,False,False,278,42,1,0,1,1,0,0
2,"Machakos County is experiencing an increase in flu cases. Local hospitals have reported patients with sweating, sweating, and sweating. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",machakos,2025-09-19 12:44:32.847551,-0.2267090069730613,negative,"['flu', 'machakos']",0,0,news,,,Flu cases surge in Machakos County,Kenya Health News,https://synthetic-news.ke/article/1758275072_1,0.7386743142102368,0.0,,,,,,2025-09-19,0,0.5,False,False,265,36,1,0,1,1,0,0
3,Health officials in Kisumu County have confirmed multiple cases of influenza. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kisumu,2025-09-20 18:44:32.847551,-0.2811257963403827,negative,"['influenza', 'kisumu']",0,0,news,,,Health workers respond to Influenza cases in Kisumu,Citizen Digital,https://synthetic-news.ke/article/1758383072_2,0.9110799665681072,0.0,,,,,,2025-09-20,1,0.75,False,True,279,42,1,0,1,1,0,0
4,"Kericho County is experiencing an increase in influenza cases. Local hospitals have reported patients with fever, fever, and fever. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",kericho,2025-08-06 20:44:32.847551,-0.2804511385194249,negative,"['influenza', 'kericho']",0,0,news,,,Health workers respond to Influenza cases in Kericho,The Standard,https://synthetic-news.ke/article/1754502272_3,0.8693948454526668,0.0,,,,,,2025-08-06,1,0.75,False,False,261,36,1,0,1,1,0,0
5,Health officials in Malindi County have confirmed multiple cases of typhoid. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,malindi,2025-09-04 07:44:32.847551,-0.3289711774949537,negative,"['typhoid', 'malindi']",0,0,news,,,Typhoid cases surge in Malindi County,Kenya Medical Times,https://synthetic-news.ke/article/1756961072_4,0.946723823662369,0.0,,,,,,2025-09-04,0,0.25,False,False,284,42,1,0,1,1,0,0
6,"Malindi County is experiencing an increase in measles cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",malindi,2025-08-16 15:44:32.861264,-0.2056700496402179,negative,"['measles', 'malindi']",0,0,news,,,Health officials investigate Measles outbreak in Malindi,Daily Nation,https://synthetic-news.ke/article/1755348272_5,0.7256867493465323,0.0,,,,,,2025-08-16,0,0.25,False,True,268,36,1,0,1,1,0,0
7,Health officials in Kisii County have confirmed multiple cases of flu. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,kisii,2025-07-30 06:44:32.861264,-0.366915138397963,negative,"['flu', 'kisii']",0,0,news,,,Residents urged to take precautions as Flu spreads in Kisii,Citizen Digital,https://synthetic-news.ke/article/1753847072_6,0.7329751694309113,0.0,,,,,,2025-07-30,1,0.75,False,False,272,42,1,0,1,1,0,0
8,The Machakos County health department is investigating a suspected influenza outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,machakos,2025-09-20 14:44:32.862758,-0.3905611005738995,negative,"['influenza', 'machakos']",0,0,news,,,Influenza cases surge in Machakos County,Health Kenya,https://synthetic-news.ke/article/1758368672_7,0.9286808597228269,0.0,,,,,,2025-09-20,1,0.75,False,True,276,36,1,0,1,1,0,0
9,Health officials in Thika County have confirmed multiple cases of tuberculosis. Residents are experiencing symptoms including fever and fever. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,thika,2025-08-11 23:44:32.862758,-0.23977834318847363,negative,"['tuberculosis', 'thika']",0,0,news,,,Thika County reports increase in Tuberculosis infections,Capital FM,https://synthetic-news.ke/article/1754945072_8,0.8655745073367948,0.0,,,,,,2025-08-11,0,0.5,False,False,281,42,1,0,1,1,0,0
10,The Malindi County health department is investigating a suspected typhoid outbreak. Several residents have presented with fatigue and fatigue. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,malindi,2025-08-03 00:44:32.862758,-0.34301573848324896,negative,"['typhoid', 'malindi']",0,0,news,,,Ministry of Health issues Typhoid alert for Malindi,Health Kenya,https://synthetic-news.ke/article/1754171072_9,0.8174853002304945,0.0,,,,,,2025-08-03,0,0.5,False,True,275,36,1,0,1,1,0,0
11,The Thika County health department is investigating a suspected influenza outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,thika,2025-08-13 19:44:32.862758,-0.3741400108835361,negative,"['influenza', 'thika']",0,0,news,,,Influenza outbreak: Thika County affected,Kenya Health News,https://synthetic-news.ke/article/1755103472_10,0.8392660471470854,0.0,,,,,,2025-08-13,1,1.0,False,False,271,36,1,0,1,1,0,0
12,"Bungoma County is experiencing an increase in pneumonia cases. Local hospitals have reported patients with weakness, weakness, and weakness. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",bungoma,2025-09-16 10:44:32.862758,-0.3064789807523746,negative,"['pneumonia', 'bungoma']",0,0,news,,,Health officials investigate Pneumonia outbreak in Bungoma,Kenya Health News,https://synthetic-news.ke/article/1758008672_11,0.8138394393009487,0.0,,,,,,2025-09-16,0,0.25,False,False,270,36,1,0,1,1,0,0
13,The Kisii County health department is investigating a suspected pneumonia outbreak. Several residents have presented with dizziness and dizziness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisii,2025-09-24 18:44:32.862758,-0.38008397545257394,negative,"['pneumonia', 'kisii']",0,0,news,,,Kisii hospitals overwhelmed with Pneumonia patients,Kenya Medical Times,https://synthetic-news.ke/article/1758728672_12,0.7858290425649015,0.0,,,,,,2025-09-24,0,0.5,False,False,279,36,1,0,1,1,0,0
14,The Kakamega County health department is investigating a suspected malaria outbreak. Several residents have presented with headache and headache. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kakamega,2025-07-17 15:44:32.869276,-0.25106763205170973,negative,"['malaria', 'kakamega']",0,0,news,,,Kakamega hospitals overwhelmed with Malaria patients,Citizen Digital,https://synthetic-news.ke/article/1752756272_13,0.7509938925565545,0.0,,,,,,2025-07-17,1,0.75,False,False,278,36,1,0,1,1,0,0
15,Health officials in Nyeri County have confirmed multiple cases of yellow fever. Residents are experiencing symptoms including vomiting and vomiting. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-09-11 13:44:32.869276,-0.24320533931188826,negative,"['yellow fever', 'nyeri']",0,0,news,,,Yellow Fever cases surge in Nyeri County,KBC News,https://synthetic-news.ke/article/1757587472_14,0.7634141281859715,0.0,,,,,,2025-09-11,0,0.5,False,False,287,43,1,0,1,1,0,0
16,The Kericho County health department is investigating a suspected pneumonia outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kericho,2025-09-10 04:44:32.869276,-0.2927806474749829,negative,"['pneumonia', 'kericho']",0,0,news,,,Kericho hospitals overwhelmed with Pneumonia patients,Daily Nation,https://synthetic-news.ke/article/1757468672_15,0.9464150491735106,0.0,,,,,,2025-09-10,0,0.5,False,False,279,36,1,0,1,1,0,0
17,The Mombasa County health department is investigating a suspected yellow fever outbreak. Several residents have presented with cough and cough. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,mombasa,2025-09-09 04:44:32.869276,-0.26499170132941186,negative,"['yellow fever', 'mombasa']",0,0,news,,,Health officials investigate Yellow Fever outbreak in Mombasa,Capital FM,https://synthetic-news.ke/article/1757382272_16,0.7254193151054978,0.0,,,,,,2025-09-09,1,0.75,False,False,276,37,1,0,1,1,0,0
18,Health officials in Machakos County have confirmed multiple cases of typhoid. Residents are experiencing symptoms including weakness and weakness. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,machakos,2025-09-21 14:44:32.869276,-0.20785712859646108,negative,"['typhoid', 'machakos']",0,0,news,,,Health workers respond to Typhoid cases in Machakos,KBC News,https://synthetic-news.ke/article/1758455072_17,0.7988298060071212,0.0,,,,,,2025-09-21,0,0.25,False,True,285,42,1,0,1,1,0,0
19,The Kisii County health department is investigating a suspected influenza outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,kisii,2025-08-05 10:44:32.874117,-0.30338273218524126,negative,"['influenza', 'kisii']",0,0,news,,,Health officials investigate Influenza outbreak in Kisii,Daily Nation,https://synthetic-news.ke/article/1754379872_18,0.8319383411773602,0.0,,,,,,2025-08-05,1,0.75,False,False,277,36,1,0,1,1,0,0
20,Health officials in Nyeri County have confirmed multiple cases of measles. Residents are experiencing symptoms including headache and headache. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,nyeri,2025-09-11 08:44:32.874117,-0.22768515086992347,negative,"['measles', 'nyeri']",0,0,news,,,Measles outbreak: Nyeri County affected,Kenya Health News,https://synthetic-news.ke/article/1757569472_19,0.8612943572152043,0.0,,,,,,2025-09-11,0,0.25,False,False,282,42,1,0,1,1,0,0
21,The Nairobi County health department is investigating a suspected meningitis outbreak. Several residents have presented with vomiting and vomiting. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nairobi,2025-08-04 18:44:32.877617,-0.3032706812628324,negative,"['meningitis', 'nairobi']",0,0,news,,,Health officials investigate Meningitis outbreak in Nairobi,Kenya Medical Times,https://synthetic-news.ke/article/1754322272_20,0.8362295222033481,0.0,,,,,,2025-08-04,0,0.5,False,False,280,36,1,0,1,1,0,0
22,The Garissa County health department is investigating a suspected pneumonia outbreak. Several residents have presented with weakness and weakness. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,garissa,2025-09-01 03:44:32.877617,-0.3047499660906273,negative,"['pneumonia', 'garissa']",0,0,news,,,Garissa County reports increase in Pneumonia infections,Kenya Medical Times,https://synthetic-news.ke/article/1756687472_21,0.7121478455022804,0.0,,,,,,2025-09-01,0,0.5,False,False,279,36,1,0,1,1,0,0
23,Health officials in Garissa County have confirmed multiple cases of measles. Residents are experiencing symptoms including nausea and nausea. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,garissa,2025-07-24 12:44:32.877617,-0.2991092206312247,negative,"['measles', 'garissa']",0,0,news,,,Measles cases surge in Garissa County,Daily Nation,https://synthetic-news.ke/article/1753350272_22,0.8789018365514467,0.0,,,,,,2025-07-24,0,0.25,False,False,280,42,1,0,1,1,0,0
24,Health officials in Garissa County have confirmed multiple cases of dengue. Residents are experiencing symptoms including chills and chills. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,garissa,2025-08-25 01:44:32.877617,-0.3441130071000877,negative,"['dengue', 'garissa']",0,0,news,,,Health workers respond to Dengue cases in Garissa,Kenya Health News,https://synthetic-news.ke/article/1756075472_23,0.802686029307579,0.0,,,,,,2025-08-25,0,0.25,False,False,279,42,1,0,1,1,0,0
25,The Nairobi County health department is investigating a suspected covid outbreak. Several residents have presented with fever and fever. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,nairobi,2025-09-23 10:44:32.882416,-0.35676737000718906,negative,"['covid', 'nairobi']",0,0,news,,,Nairobi hospitals overwhelmed with Covid patients,Citizen Digital,https://synthetic-news.ke/article/1758613472_24,0.8544021084150659,0.0,,,,,,2025-09-23,1,1.0,False,False,269,36,1,0,1,1,0,0
26,Health officials in Eldoret County have confirmed multiple cases of flu. Residents are experiencing symptoms including fatigue and fatigue. The Ministry of Health has deployed response teams to the area. People are advised to seek medical attention if they develop any symptoms.,eldoret,2025-07-19 10:44:32.884247,-0.2847469721192541,negative,"['flu', 'eldoret']",0,0,news,,,Residents urged to take precautions as Flu spreads in Eldoret,Health Kenya,https://synthetic-news.ke/article/1752911072_25,0.8407143441035125,0.0,,,,,,2025-07-19,0,0.5,False,True,278,42,1,0,1,1,0,0
27,"Meru County is experiencing an increase in diarrhea cases. Local hospitals have reported patients with headache, headache, and headache. Health workers are conducting community awareness campaigns. Authorities urge residents to maintain hygiene and report any cases.",meru,2025-08-12 16:44:32.884247,-0.20013441936953066,negative,"['diarrhea', 'meru']",0,0,news,,,Ministry of Health issues Diarrhea alert for Meru,Health Kenya,https://synthetic-news.ke/article/1755006272_26,0.84952227111854,0.0,,,,,,2025-08-12,0,0.25,False,False,266,36,1,0,1,1,0,0
28,The Eldoret County health department is investigating a suspected covid outbreak. Several residents have presented with nausea and nausea. Water sources are being tested and preventive measures implemented. Community members are encouraged to take precautionary measures.,eldoret,2025-08-10 19:44:32.884247,-0.22353500824273895,negative,"['covid', 'eldoret']",0,0,news,,,Residents urged to take precautions as Covid spreads in Eldoret,Citizen Digital,https://synthetic-news.ke/article/1754844272_27,0.9463386680615385,0.0,,,,,,2025-08-10,1,0.75,False,True,271,36,1,0,1,1,0,0
