id,text,county,created_at,sentiment_score,sentiment_label,keywords,retweet_count,favorite_count,source_type,username,location,title,source,url,health_relevance_score,interest_score,date,outbreak_occurred,health_relevance_score_computed,is_recent,is_weekend,text_length,word_count,has_county,is_social_media,is_news,is_official,engagement_score,high_engagement
496,Health alert: diarrhea cases increasing in Kericho area,nakuru,2025-10-06 10:21:32.837373,-0.1657296945240104,negative,[],43,33,twitter,user6655,"Nakuru, Kenya",,,,,0,2025-10-06,0,0.5,True,False,55,8,1,1,0,0,76,0
497,Cases of typhoid reported in Kericho. Please stay safe everyone!,nyeri,2025-07-31 11:31:32.845599,-0.28942295746091234,negative,[],3,32,twitter,user9683,"Nyeri, Kenya",,,,,0,2025-07-31,0,0.5,False,False,64,10,1,1,0,0,35,0
498,Experiencing fever and fever. Could this be cholera? #health #Kenya,kisumu,2025-07-29 13:16:32.846108,-0.19632290420118856,negative,[],23,5,twitter,user8894,"Kisumu, Kenya",,,,,0,2025-07-29,1,1.0,False,False,67,10,1,1,0,0,28,0
499,Kericho residents reporting vomiting. Any idea what's going on?,kisumu,2025-08-20 00:55:32.847551,-0.21000551960763247,negative,[],7,40,twitter,user3352,"Kisumu, Kenya",,,,,0,2025-08-20,0,0.5,False,False,63,9,1,1,0,0,47,0
500,My friend has fever and fever. Should we worry about typhoid?,kisumu,2025-08-31 13:23:32.847551,-0.219066633293311,negative,[],16,88,twitter,user1997,"Kisumu, Kenya",,,,,0,2025-08-31,1,0.75,False,True,61,11,1,1,0,0,104,1
501,Cases of yellow fever reported in Mombasa. Please stay safe everyone!,kericho,2025-08-02 04:25:45.072550,-0.24914205660560107,negative,[],32,60,twitter,user7046,"Kericho, Kenya",,,,,0,2025-08-02,1,0.75,False,True,69,11,1,1,0,0,92,0
502,Health alert: tuberculosis cases increasing in Malindi area,busia,2025-10-05 19:21:45.137188,-0.21939590540426468,negative,[],13,81,twitter,user3088,"Busia, Kenya",,,,,0,2025-10-05,0,0.5,True,True,59,8,1,1,0,0,94,0
503,Meru residents reporting vomiting. Any idea what's going on?,kisii,2025-08-09 01:52:45.146763,-0.26208209024318524,negative,[],38,10,twitter,user9918,"Kisii, Kenya",,,,,0,2025-08-09,0,0.5,False,True,60,9,1,1,0,0,48,0
504,Experiencing cough and cough. Could this be typhoid? #health #Kenya,meru,2025-07-24 09:53:45.146763,-0.2409154789040489,negative,[],27,16,twitter,user8891,"Meru, Kenya",,,,,0,2025-07-24,0,0.5,False,False,67,10,1,1,0,0,43,0
505,Visited hospital today - so many diarrhea patients. Stay healthy Nyeri!,garissa,2025-08-03 16:47:45.150457,-0.2424361491687495,negative,[],5,12,twitter,user9039,"Garissa, Kenya",,,,,0,2025-08-03,0,0.5,False,True,71,11,1,1,0,0,17,0
506,PSA: Get checked if you have fever. cholera is spreading in Kitale,bungoma,2025-09-07 18:05:45.150457,-0.1848282635450869,negative,[],42,35,twitter,user4540,"Bungoma, Kenya",,,,,0,2025-09-07,1,1.0,False,True,66,12,1,1,0,0,77,0
507,Visited hospital today - so many cholera patients. Stay healthy Eldoret!,busia,2025-09-14 21:14:45.150457,-0.2569557226317786,negative,[],33,56,twitter,user5302,"Busia, Kenya",,,,,0,2025-09-14,1,0.75,False,True,72,11,1,1,0,0,89,0
508,Visited hospital today - so many yellow fever patients. Stay healthy Eldoret!,eldoret,2025-09-26 16:43:45.150457,-0.15257734156325245,negative,[],32,93,twitter,user8620,"Eldoret, Kenya",,,,,0,2025-09-26,1,0.75,False,False,77,12,1,1,0,0,125,1
509,My friend has pain and pain. Should we worry about dengue?,eldoret,2025-09-23 09:59:45.150457,-0.2989873620089403,negative,[],13,59,twitter,user8278,"Eldoret, Kenya",,,,,0,2025-09-23,0,0.5,False,False,58,11,1,1,0,0,72,0
510,Health alert: cholera cases increasing in Busia area,kilifi,2025-08-17 15:55:45.150457,-0.2542424468943377,negative,[],41,61,twitter,user4944,"Kilifi, Kenya",,,,,0,2025-08-17,1,0.75,False,True,52,8,1,1,0,0,102,1
511,Busia residents reporting dizziness. Any idea what's going on?,eldoret,2025-08-14 04:00:45.150457,-0.27282070117725504,negative,[],40,58,twitter,user8904,"Eldoret, Kenya",,,,,0,2025-08-14,0,0.5,False,False,62,9,1,1,0,0,98,1
512,Experiencing vomiting and vomiting. Could this be meningitis? #health #Kenya,busia,2025-08-26 22:43:45.150457,-0.23587437694878471,negative,[],1,41,twitter,user5456,"Busia, Kenya",,,,,0,2025-08-26,0,0.5,False,False,76,10,1,1,0,0,42,0
513,Is there a typhoid outbreak? Hearing lots of cases in Kilifi,thika,2025-09-23 02:24:45.150457,-0.21279131111927446,negative,[],14,83,twitter,user3397,"Thika, Kenya",,,,,0,2025-09-23,1,0.75,False,False,60,11,1,1,0,0,97,0
514,Experiencing headache and headache. Could this be tuberculosis? #health #Kenya,kilifi,2025-10-08 07:29:45.150457,-0.17328858559519927,negative,[],29,45,twitter,user6777,"Kilifi, Kenya",,,,,0,2025-10-08,0,0.5,True,False,78,10,1,1,0,0,74,0
515,Experiencing pain and pain. Could this be yellow fever? #health #Kenya,nairobi,2025-09-14 00:28:45.150457,-0.19304895429846985,negative,[],27,42,twitter,user8194,"Nairobi, Kenya",,,,,0,2025-09-14,1,0.75,False,True,70,11,1,1,0,0,69,0
516,Anyone else in Kakamega experiencing vomiting? Worried about measles,kisumu,2025-09-10 09:04:45.162866,-0.2430362858503274,negative,[],36,10,twitter,user2015,"Kisumu, Kenya",,,,,0,2025-09-10,0,0.5,False,False,68,9,1,1,0,0,46,0
517,Experiencing sweating and sweating. Could this be yellow fever? #health #Kenya,meru,2025-08-02 15:12:45.162866,-0.10844931948643552,negative,[],23,65,twitter,user3752,"Meru, Kenya",,,,,0,2025-08-02,1,0.75,False,True,78,11,1,1,0,0,88,0
518,Health alert: yellow fever cases increasing in Kilifi area,garissa,2025-09-05 00:26:45.162866,-0.190458276997659,negative,[],21,39,twitter,user9868,"Garissa, Kenya",,,,,0,2025-09-05,1,0.75,False,False,58,9,1,1,0,0,60,0
519,Experiencing cough and cough. Could this be dengue? #health #Kenya,nakuru,2025-08-21 06:04:45.168254,-0.26261633194842593,negative,[],24,72,twitter,user1826,"Nakuru, Kenya",,,,,0,2025-08-21,0,0.5,False,False,66,10,1,1,0,0,96,0
520,Kilifi residents reporting cough. Any idea what's going on?,eldoret,2025-09-07 04:04:45.168254,-0.25892834521792796,negative,[],7,51,twitter,user7194,"Eldoret, Kenya",,,,,0,2025-09-07,0,0.5,False,True,59,9,1,1,0,0,58,0
521,Kisii residents reporting sweating. Any idea what's going on?,malindi,2025-07-20 08:14:45.172068,-0.15665818454673952,negative,[],49,67,twitter,user4591,"Malindi, Kenya",,,,,0,2025-07-20,0,0.5,False,True,61,9,1,1,0,0,116,1
522,Cases of yellow fever reported in Nairobi. Please stay safe everyone!,thika,2025-07-26 10:20:45.173072,-0.23552324678297154,negative,[],38,79,twitter,user1485,"Thika, Kenya",,,,,0,2025-07-26,1,0.75,False,True,69,11,1,1,0,0,117,1
524,"Feeling terrible - dizziness, dizziness and dizziness. Hope it's not diarrhea",kisii,2025-08-08 02:08:45.173072,-0.26634215528721666,negative,[],44,6,twitter,user4356,"Kisii, Kenya",,,,,0,2025-08-08,0,0.5,False,False,77,11,1,1,0,0,50,0
525,Is there a pneumonia outbreak? Hearing lots of cases in Meru,kakamega,2025-10-08 12:26:45.173072,-0.16457676530016918,negative,[],15,65,twitter,user9491,"Kakamega, Kenya",,,,,0,2025-10-08,1,0.75,True,False,60,11,1,1,0,0,80,0
526,Is there a flu outbreak? Hearing lots of cases in Busia,kitale,2025-10-06 08:49:45.173072,-0.21728194143161045,negative,[],15,0,twitter,user2743,"Kitale, Kenya",,,,,0,2025-10-06,1,1.0,True,False,55,11,1,1,0,0,15,0
527,Visited hospital today - so many covid patients. Stay healthy Kisumu!,nyeri,2025-09-16 12:45:45.173072,-0.11380353943946461,negative,[],9,55,twitter,user4461,"Nyeri, Kenya",,,,,0,2025-09-16,1,0.75,False,False,69,11,1,1,0,0,64,0
528,Health alert: measles cases increasing in Malindi area,machakos,2025-09-21 11:50:45.173072,-0.23263755299577937,negative,[],43,8,twitter,user2640,"Machakos, Kenya",,,,,0,2025-09-21,0,0.5,False,True,54,8,1,1,0,0,51,0
529,Nakuru residents reporting chills. Any idea what's going on?,kakamega,2025-08-17 18:24:45.178842,-0.21053469169426753,negative,[],36,41,twitter,user1271,"Kakamega, Kenya",,,,,0,2025-08-17,0,0.5,False,True,60,9,1,1,0,0,77,0
530,Kakamega residents reporting dizziness. Any idea what's going on?,malindi,2025-07-21 07:19:45.178842,-0.10705128408555958,negative,[],3,18,twitter,user9956,"Malindi, Kenya",,,,,0,2025-07-21,0,0.5,False,False,65,9,1,1,0,0,21,0
531,Cases of cholera reported in Nairobi. Please stay safe everyone!,kitale,2025-07-29 13:59:45.178842,-0.16990132644465492,negative,[],4,25,twitter,user5234,"Kitale, Kenya",,,,,0,2025-07-29,1,0.75,False,False,64,10,1,1,0,0,29,0
532,"Feeling terrible - pain, pain and pain. Hope it's not pneumonia",bungoma,2025-10-04 14:10:45.178842,-0.12161623420584658,negative,[],46,45,twitter,user9800,"Bungoma, Kenya",,,,,0,2025-10-04,0,0.5,True,True,63,11,1,1,0,0,91,0
533,"Feeling terrible - weakness, weakness and weakness. Hope it's not flu",nakuru,2025-09-22 15:41:45.178842,-0.2083557840975765,negative,[],31,84,twitter,user8464,"Nakuru, Kenya",,,,,0,2025-09-22,1,0.75,False,False,69,11,1,1,0,0,115,1
534,Is there a measles outbreak? Hearing lots of cases in Mombasa,kakamega,2025-09-17 15:49:45.178842,-0.13139434445249318,negative,[],41,5,twitter,user7550,"Kakamega, Kenya",,,,,0,2025-09-17,1,0.75,False,False,61,11,1,1,0,0,46,0
535,My friend has dizziness and dizziness. Should we worry about covid?,nairobi,2025-07-20 19:40:45.178842,-0.1523423001276744,negative,[],5,23,twitter,user9835,"Nairobi, Kenya",,,,,0,2025-07-20,1,0.75,False,True,67,11,1,1,0,0,28,0
536,Cases of flu reported in Kericho. Please stay safe everyone!,kisumu,2025-08-06 15:43:45.178842,-0.18565530702702487,negative,[],41,37,twitter,user4413,"Kisumu, Kenya",,,,,0,2025-08-06,1,0.75,False,False,60,10,1,1,0,0,78,0
537,PSA: Get checked if you have nausea. typhoid is spreading in Thika,nakuru,2025-09-12 20:01:45.178842,-0.18144369314717138,negative,[],23,61,twitter,user2314,"Nakuru, Kenya",,,,,0,2025-09-12,0,0.5,False,False,66,12,1,1,0,0,84,0
538,Health alert: influenza cases increasing in Meru area,nyeri,2025-07-30 13:54:45.178842,-0.15932718389716477,negative,[],7,31,twitter,user2119,"Nyeri, Kenya",,,,,0,2025-07-30,1,0.75,False,False,53,8,1,1,0,0,38,0
539,Anyone else in Mombasa experiencing fever? Worried about measles,nairobi,2025-08-01 09:05:45.178842,-0.29173288578019124,negative,[],35,6,twitter,user1446,"Nairobi, Kenya",,,,,0,2025-08-01,1,0.75,False,False,64,9,1,1,0,0,41,0
540,Experiencing dizziness and dizziness. Could this be yellow fever? #health #Kenya,kericho,2025-09-01 13:28:45.178842,-0.19498957880900247,negative,[],35,99,twitter,user2547,"Kericho, Kenya",,,,,0,2025-09-01,1,0.75,False,False,80,11,1,1,0,0,134,1
541,Health alert: malaria cases increasing in Kisii area,kericho,2025-07-24 08:13:45.178842,-0.20552216936458678,negative,[],36,43,twitter,user6964,"Kericho, Kenya",,,,,0,2025-07-24,1,0.75,False,False,52,8,1,1,0,0,79,0
542,Experiencing pain and pain. Could this be pneumonia? #health #Kenya,mombasa,2025-09-10 00:16:45.194818,-0.2929832788726982,negative,[],38,73,twitter,user8443,"Mombasa, Kenya",,,,,0,2025-09-10,0,0.5,False,False,67,10,1,1,0,0,111,1
543,My friend has pain and pain. Should we worry about flu?,eldoret,2025-07-18 19:37:45.194818,-0.2994467837000301,negative,[],43,75,twitter,user2128,"Eldoret, Kenya",,,,,0,2025-07-18,1,0.75,False,False,55,11,1,1,0,0,118,1
544,Health alert: pneumonia cases increasing in Kericho area,nairobi,2025-08-31 13:31:45.194818,-0.10815396627046306,negative,[],2,53,twitter,user2366,"Nairobi, Kenya",,,,,0,2025-08-31,0,0.5,False,True,56,8,1,1,0,0,55,0
545,Cases of measles reported in Nyeri. Please stay safe everyone!,eldoret,2025-07-24 13:40:45.194818,-0.29188444260930424,negative,[],50,61,twitter,user3868,"Eldoret, Kenya",,,,,0,2025-07-24,0,0.5,False,False,62,10,1,1,0,0,111,1
546,Cases of meningitis reported in Kisii. Please stay safe everyone!,kisumu,2025-08-26 02:38:45.194818,-0.29849234524590723,negative,[],5,41,twitter,user8792,"Kisumu, Kenya",,,,,0,2025-08-26,0,0.5,False,False,65,10,1,1,0,0,46,0
547,Visited hospital today - so many malaria patients. Stay healthy Machakos!,nakuru,2025-07-16 19:30:45.194818,-0.15602805450580254,negative,[],46,65,twitter,user4521,"Nakuru, Kenya",,,,,0,2025-07-16,1,0.75,False,False,73,11,1,1,0,0,111,1
548,My friend has sweating and sweating. Should we worry about malaria?,kisumu,2025-08-08 15:05:45.194818,-0.14429606254936803,negative,[],7,25,twitter,user2015,"Kisumu, Kenya",,,,,0,2025-08-08,1,0.75,False,False,67,11,1,1,0,0,32,0
549,"Feeling terrible - dizziness, dizziness and dizziness. Hope it's not influenza",garissa,2025-08-07 06:17:45.194818,-0.2133944035580143,negative,[],43,83,twitter,user1567,"Garissa, Kenya",,,,,0,2025-08-07,1,0.75,False,False,78,11,1,1,0,0,126,1
550,"Feeling terrible - fever, fever and fever. Hope it's not influenza",kakamega,2025-08-23 00:05:45.194818,-0.1173821914270928,negative,[],0,44,twitter,user1512,"Kakamega, Kenya",,,,,0,2025-08-23,1,1.0,False,True,66,11,1,1,0,0,44,0
551,Visited hospital today - so many dengue patients. Stay healthy Machakos!,malindi,2025-10-09 21:41:45.194818,-0.19591925091787776,negative,[],17,24,twitter,user3828,"Malindi, Kenya",,,,,0,2025-10-09,0,0.5,True,False,72,11,1,1,0,0,41,0
552,Visited hospital today - so many meningitis patients. Stay healthy Busia!,thika,2025-09-18 13:19:45.194818,-0.12908884865284379,negative,[],19,22,twitter,user4219,"Thika, Kenya",,,,,0,2025-09-18,0,0.5,False,False,73,11,1,1,0,0,41,0
553,Visited hospital today - so many malaria patients. Stay healthy Kisii!,machakos,2025-08-13 16:28:45.194818,-0.23959640709157237,negative,[],34,77,twitter,user6071,"Machakos, Kenya",,,,,0,2025-08-13,1,0.75,False,False,70,11,1,1,0,0,111,1
554,Health alert: typhoid cases increasing in Meru area,kitale,2025-08-06 01:13:45.210695,-0.1331460025900095,negative,[],47,36,twitter,user8203,"Kitale, Kenya",,,,,0,2025-08-06,0,0.5,False,False,51,8,1,1,0,0,83,0
555,Anyone else in Malindi experiencing weakness? Worried about meningitis,nyeri,2025-09-27 22:28:45.210695,-0.23576431219758892,negative,[],31,72,twitter,user2610,"Nyeri, Kenya",,,,,0,2025-09-27,0,0.5,False,True,70,9,1,1,0,0,103,1
556,PSA: Get checked if you have nausea. cholera is spreading in Nyeri,mombasa,2025-08-16 18:39:45.210695,-0.1716978438754571,negative,[],20,46,twitter,user9301,"Mombasa, Kenya",,,,,0,2025-08-16,1,0.75,False,True,66,12,1,1,0,0,66,0
557,Cases of typhoid reported in Kakamega. Please stay safe everyone!,nyeri,2025-10-06 17:33:45.210695,-0.23741715849770673,negative,[],8,41,twitter,user2163,"Nyeri, Kenya",,,,,0,2025-10-06,0,0.5,True,False,65,10,1,1,0,0,49,0
558,Meru residents reporting sweating. Any idea what's going on?,malindi,2025-07-27 21:09:45.210695,-0.26041071735706495,negative,[],15,18,twitter,user7078,"Malindi, Kenya",,,,,0,2025-07-27,0,0.5,False,True,60,9,1,1,0,0,33,0
559,Kilifi residents reporting headache. Any idea what's going on?,nyeri,2025-09-10 02:02:45.217021,-0.12488080753531908,negative,[],42,4,twitter,user4002,"Nyeri, Kenya",,,,,0,2025-09-10,0,0.5,False,False,62,9,1,1,0,0,46,0
560,Cases of pneumonia reported in Kilifi. Please stay safe everyone!,busia,2025-10-08 19:57:45.217021,-0.19652308809178998,negative,[],20,16,twitter,user1526,"Busia, Kenya",,,,,0,2025-10-08,0,0.5,True,False,65,10,1,1,0,0,36,0
561,Visited hospital today - so many malaria patients. Stay healthy Nakuru!,nakuru,2025-09-27 18:52:45.217021,-0.12357582675168785,negative,[],19,54,twitter,user1603,"Nakuru, Kenya",,,,,0,2025-09-27,1,0.75,False,True,71,11,1,1,0,0,73,0
562,PSA: Get checked if you have sweating. pneumonia is spreading in Kitale,nyeri,2025-09-21 00:50:45.217021,-0.13079786068217825,negative,[],28,29,twitter,user3554,"Nyeri, Kenya",,,,,0,2025-09-21,0,0.5,False,True,71,12,1,1,0,0,57,0
563,Visited hospital today - so many cholera patients. Stay healthy Nakuru!,kitale,2025-08-13 10:09:45.217021,-0.12586932409106108,negative,[],17,94,twitter,user7640,"Kitale, Kenya",,,,,0,2025-08-13,1,0.75,False,False,71,11,1,1,0,0,111,1
564,Cases of measles reported in Kisii. Please stay safe everyone!,meru,2025-08-16 15:49:45.217021,-0.27675309467227904,negative,[],43,89,twitter,user9219,"Meru, Kenya",,,,,0,2025-08-16,0,0.5,False,True,62,10,1,1,0,0,132,1
565,My friend has nausea and nausea. Should we worry about tuberculosis?,eldoret,2025-09-19 10:49:45.217021,-0.23825089088398585,negative,[],22,28,twitter,user2521,"Eldoret, Kenya",,,,,0,2025-09-19,0,0.5,False,False,68,11,1,1,0,0,50,0
566,PSA: Get checked if you have pain. dengue is spreading in Garissa,garissa,2025-07-20 20:13:45.217021,-0.10554313087797348,negative,[],19,52,twitter,user9893,"Garissa, Kenya",,,,,0,2025-07-20,0,0.5,False,True,65,12,1,1,0,0,71,0
567,Health alert: covid cases increasing in Busia area,eldoret,2025-07-28 02:18:45.217021,-0.16883699183731266,negative,[],10,37,twitter,user9502,"Eldoret, Kenya",,,,,0,2025-07-28,1,0.75,False,False,50,8,1,1,0,0,47,0
568,PSA: Get checked if you have sweating. diarrhea is spreading in Nakuru,malindi,2025-09-08 04:45:45.217021,-0.19263954619430845,negative,[],47,96,twitter,user5555,"Malindi, Kenya",,,,,0,2025-09-08,0,0.5,False,False,70,12,1,1,0,0,143,1
569,"Feeling terrible - dizziness, dizziness and dizziness. Hope it's not diarrhea",nairobi,2025-08-21 11:00:45.226790,-0.20093304582178426,negative,[],10,97,twitter,user6686,"Nairobi, Kenya",,,,,0,2025-08-21,0,0.5,False,False,77,11,1,1,0,0,107,1
570,Is there a typhoid outbreak? Hearing lots of cases in Busia,nyeri,2025-10-01 13:06:45.226790,-0.22201901645230887,negative,[],39,50,twitter,user7351,"Nyeri, Kenya",,,,,0,2025-10-01,1,0.75,False,False,59,11,1,1,0,0,89,0
571,Experiencing vomiting and vomiting. Could this be dengue? #health #Kenya,nakuru,2025-08-14 20:06:45.226790,-0.26149016968167327,negative,[],21,26,twitter,user4892,"Nakuru, Kenya",,,,,0,2025-08-14,0,0.5,False,False,72,10,1,1,0,0,47,0
572,Cases of meningitis reported in Meru. Please stay safe everyone!,kisumu,2025-10-08 07:11:45.229756,-0.27144501041430424,negative,[],34,79,twitter,user6568,"Kisumu, Kenya",,,,,0,2025-10-08,0,0.5,True,False,64,10,1,1,0,0,113,1
573,Anyone else in Kisii experiencing cough? Worried about flu,eldoret,2025-08-25 23:29:45.230950,-0.10986233808558496,negative,[],3,17,twitter,user2560,"Eldoret, Kenya",,,,,0,2025-08-25,1,0.75,False,False,58,9,1,1,0,0,20,0
574,My friend has chills and chills. Should we worry about influenza?,kilifi,2025-09-22 14:57:45.230950,-0.12755777179879732,negative,[],4,84,twitter,user5317,"Kilifi, Kenya",,,,,0,2025-09-22,1,0.75,False,False,65,11,1,1,0,0,88,0
575,Health alert: diarrhea cases increasing in Bungoma area,nairobi,2025-09-01 10:10:45.235492,-0.11826771737197361,negative,[],37,20,twitter,user5632,"Nairobi, Kenya",,,,,0,2025-09-01,0,0.5,False,False,55,8,1,1,0,0,57,0
576,Visited hospital today - so many malaria patients. Stay healthy Kilifi!,kisii,2025-08-11 14:19:45.236217,-0.1731495251936715,negative,[],46,83,twitter,user9072,"Kisii, Kenya",,,,,0,2025-08-11,1,0.75,False,False,71,11,1,1,0,0,129,1
577,My friend has chills and chills. Should we worry about cholera?,kitale,2025-08-14 23:06:45.236217,-0.2061103014754589,negative,[],19,69,twitter,user9789,"Kitale, Kenya",,,,,0,2025-08-14,1,0.75,False,False,63,11,1,1,0,0,88,0
578,"Feeling terrible - sweating, sweating and sweating. Hope it's not cholera",malindi,2025-09-02 09:33:45.236217,-0.1713807428480292,negative,[],20,14,twitter,user4120,"Malindi, Kenya",,,,,0,2025-09-02,1,0.75,False,False,73,11,1,1,0,0,34,0
579,"Feeling terrible - dizziness, dizziness and dizziness. Hope it's not malaria",kericho,2025-08-04 19:58:45.236217,-0.15693599318482224,negative,[],10,82,twitter,user5474,"Kericho, Kenya",,,,,0,2025-08-04,1,0.75,False,False,76,11,1,1,0,0,92,0
580,Anyone else in Malindi experiencing pain? Worried about typhoid,garissa,2025-09-19 13:40:45.242963,-0.2766126868905856,negative,[],35,9,twitter,user4521,"Garissa, Kenya",,,,,0,2025-09-19,0,0.5,False,False,63,9,1,1,0,0,44,0
581,Cases of tuberculosis reported in Nakuru. Please stay safe everyone!,kilifi,2025-10-10 10:31:45.242963,-0.14467597138558397,negative,[],30,54,twitter,user8984,"Kilifi, Kenya",,,,,0,2025-10-10,0,0.5,True,False,68,10,1,1,0,0,84,0
582,Anyone else in Bungoma experiencing headache? Worried about influenza,garissa,2025-08-21 03:00:45.242963,-0.10903755060206516,negative,[],20,17,twitter,user3199,"Garissa, Kenya",,,,,0,2025-08-21,1,0.75,False,False,69,9,1,1,0,0,37,0
583,"Feeling terrible - nausea, nausea and nausea. Hope it's not meningitis",garissa,2025-07-20 22:02:45.242963,-0.26889502176887886,negative,[],16,83,twitter,user4009,"Garissa, Kenya",,,,,0,2025-07-20,0,0.5,False,True,70,11,1,1,0,0,99,1
